sName,Date,Price
KOSPI,1996.11.06,747.29
KOSPI,1996.11.05,733.65
KOSPI,1996.11.04,747.42
KOSPI,1996.11.02,765.73
KOSPI,1996.11.01,767.87
KOSPI,1996.10.31,757.59
KOSPI,1996.10.30,757.09
KOSPI,1996.10.29,766.32
KOSPI,1996.10.28,780.08
KOSPI,1996.10.26,791.81
KOSPI,1996.10.25,793.78
KOSPI,1996.10.24,804.44
KOSPI,1996.10.23,811.98
KOSPI,1996.10.22,819.22
KOSPI,1996.10.21,832.62
KOSPI,1996.10.19,831.18
KOSPI,1996.10.18,830.25
KOSPI,1996.10.17,839.73
KOSPI,1996.10.16,835.17
KOSPI,1996.10.15,828.61
KOSPI,1996.10.14,842.28
KOSPI,1996.10.12,840.80
KOSPI,1996.10.11,833.43
KOSPI,1996.10.10,830.21
KOSPI,1996.10.09,817.78
KOSPI,1996.10.08,797.62
KOSPI,1996.10.07,795.33
KOSPI,1996.10.05,777.31
KOSPI,1996.10.04,776.43
KOSPI,1996.10.02,794.01
KOSPI,1996.10.01,789.47
KOSPI,1996.09.30,789.67
KOSPI,1996.09.25,793.21
KOSPI,1996.09.24,777.91
KOSPI,1996.09.23,769.20
KOSPI,1996.09.21,768.37
KOSPI,1996.09.20,759.35
KOSPI,1996.09.19,773.15
KOSPI,1996.09.18,782.10
KOSPI,1996.09.17,781.76
KOSPI,1996.09.16,781.88
KOSPI,1996.09.14,781.73
KOSPI,1996.09.13,785.19
KOSPI,1996.09.12,797.57
KOSPI,1996.09.11,801.45
KOSPI,1996.09.10,803.04
KOSPI,1996.09.09,797.38
KOSPI,1996.09.07,785.26
KOSPI,1996.09.06,784.05
KOSPI,1996.09.05,787.14
KOSPI,1996.09.04,791.64
KOSPI,1996.09.03,769.80
KOSPI,1996.09.02,774.26
KOSPI,1996.08.31,781.49
KOSPI,1996.08.30,782.87
KOSPI,1996.08.29,766.16
KOSPI,1996.08.28,753.35
KOSPI,1996.08.27,761.75
KOSPI,1996.08.26,766.89
KOSPI,1996.08.24,782.13
KOSPI,1996.08.23,781.42
KOSPI,1996.08.22,779.63
KOSPI,1996.08.21,789.12
KOSPI,1996.08.20,793.91
KOSPI,1996.08.19,800.52
KOSPI,1996.08.17,810.69
KOSPI,1996.08.16,814.96
KOSPI,1996.08.14,825.84
KOSPI,1996.08.13,833.43
KOSPI,1996.08.12,837.99
KOSPI,1996.08.10,836.77
KOSPI,1996.08.09,832.61
KOSPI,1996.08.08,837.20
KOSPI,1996.08.07,834.03
KOSPI,1996.08.06,828.05
KOSPI,1996.08.05,824.30
KOSPI,1996.08.03,824.08
KOSPI,1996.08.02,826.23
KOSPI,1996.08.01,835.27
KOSPI,1996.07.31,821.71
KOSPI,1996.07.30,807.28
KOSPI,1996.07.29,805.15
KOSPI,1996.07.27,804.55
KOSPI,1996.07.26,814.03
KOSPI,1996.07.25,820.29
KOSPI,1996.07.24,832.48
KOSPI,1996.07.23,838.78
KOSPI,1996.07.22,838.75
KOSPI,1996.07.20,840.05
KOSPI,1996.07.19,837.39
KOSPI,1996.07.18,816.47
KOSPI,1996.07.16,812.66
KOSPI,1996.07.15,814.11
KOSPI,1996.07.13,835.30
KOSPI,1996.07.12,839.82
KOSPI,1996.07.11,847.39
KOSPI,1996.07.10,858.79
KOSPI,1996.07.09,858.05
KOSPI,1996.07.08,847.99
KOSPI,1996.07.06,850.39
KOSPI,1996.07.05,845.12
KOSPI,1996.07.04,841.51
KOSPI,1996.07.03,838.24
KOSPI,1996.07.02,837.93
KOSPI,1996.07.01,833.79
KOSPI,1996.06.29,817.43
KOSPI,1996.06.28,823.53
KOSPI,1996.06.27,820.05
KOSPI,1996.06.26,823.63
KOSPI,1996.06.25,836.94
KOSPI,1996.06.24,842.48
KOSPI,1996.06.22,856.36
KOSPI,1996.06.21,864.27
KOSPI,1996.06.20,861.72
KOSPI,1996.06.19,869.56
KOSPI,1996.06.18,862.31
KOSPI,1996.06.17,856.43
KOSPI,1996.06.15,859.49
KOSPI,1996.06.14,862.53
KOSPI,1996.06.13,874.68
KOSPI,1996.06.12,873.31
KOSPI,1996.06.11,888.66
KOSPI,1996.06.10,892.17
KOSPI,1996.06.08,903.32
KOSPI,1996.06.07,907.83
KOSPI,1996.06.05,913.25
KOSPI,1996.06.04,909.43
KOSPI,1996.06.03,897.22
KOSPI,1996.06.01,907.98
KOSPI,1996.05.31,903.09
KOSPI,1996.05.30,898.56
KOSPI,1996.05.29,894.29
KOSPI,1996.05.28,906.21
KOSPI,1996.05.27,920.43
KOSPI,1996.05.25,911.76
KOSPI,1996.05.23,918.11
KOSPI,1996.05.22,924.00
KOSPI,1996.05.21,919.88
KOSPI,1996.05.20,935.07
KOSPI,1996.05.18,928.80
KOSPI,1996.05.17,937.51
KOSPI,1996.05.16,940.96
KOSPI,1996.05.15,958.17
KOSPI,1996.05.14,964.11
KOSPI,1996.05.13,978.73
KOSPI,1996.05.11,970.64
KOSPI,1996.05.10,965.83
KOSPI,1996.05.09,959.14
KOSPI,1996.05.08,976.75
KOSPI,1996.05.07,986.84
KOSPI,1996.05.06,974.10
KOSPI,1996.05.04,964.65
KOSPI,1996.05.03,965.67
KOSPI,1996.05.02,961.52
KOSPI,1996.04.30,980.90
KOSPI,1996.04.29,985.03
KOSPI,1996.04.27,968.45
KOSPI,1996.04.26,964.57
KOSPI,1996.04.25,964.69
KOSPI,1996.04.24,956.61
KOSPI,1996.04.23,940.55
KOSPI,1996.04.22,950.61
KOSPI,1996.04.20,941.69
KOSPI,1996.04.19,948.37
KOSPI,1996.04.18,936.89
KOSPI,1996.04.17,922.40
KOSPI,1996.04.16,907.73
KOSPI,1996.04.15,908.09
KOSPI,1996.04.13,895.57
KOSPI,1996.04.12,889.82
KOSPI,1996.04.10,869.17
KOSPI,1996.04.09,869.82
KOSPI,1996.04.08,877.03
KOSPI,1996.04.06,876.86
KOSPI,1996.04.04,881.50
KOSPI,1996.04.03,884.75
KOSPI,1996.04.02,884.47
KOSPI,1996.04.01,878.47
KOSPI,1996.03.30,874.16
KOSPI,1996.03.29,866.76
KOSPI,1996.03.28,856.56
KOSPI,1996.03.27,857.21
KOSPI,1996.03.26,859.07
KOSPI,1996.03.25,863.27
KOSPI,1996.03.23,868.76
KOSPI,1996.03.22,872.04
KOSPI,1996.03.21,868.20
KOSPI,1996.03.20,869.98
KOSPI,1996.03.19,860.13
KOSPI,1996.03.18,854.46
KOSPI,1996.03.16,856.58
KOSPI,1996.03.15,856.48
KOSPI,1996.03.14,844.43
KOSPI,1996.03.13,838.87
KOSPI,1996.03.12,844.42
KOSPI,1996.03.11,848.26
KOSPI,1996.03.09,863.63
KOSPI,1996.03.08,849.15
KOSPI,1996.03.07,842.22
KOSPI,1996.03.06,851.06
KOSPI,1996.03.05,857.72
KOSPI,1996.03.04,855.10
KOSPI,1996.03.02,856.51
KOSPI,1996.02.29,852.83
KOSPI,1996.02.28,855.21
KOSPI,1996.02.27,859.87
KOSPI,1996.02.26,859.05
KOSPI,1996.02.24,868.61
KOSPI,1996.02.23,876.55
KOSPI,1996.02.22,881.60
KOSPI,1996.02.21,883.23
KOSPI,1996.02.17,889.34
KOSPI,1996.02.16,878.03
KOSPI,1996.02.15,869.35
KOSPI,1996.02.14,869.98
KOSPI,1996.02.13,858.18
KOSPI,1996.02.12,865.12
KOSPI,1996.02.10,875.21
KOSPI,1996.02.09,881.88
KOSPI,1996.02.08,889.01
KOSPI,1996.02.07,883.77
KOSPI,1996.02.06,881.21
KOSPI,1996.02.05,890.68
KOSPI,1996.02.03,884.63
KOSPI,1996.02.02,881.48
KOSPI,1996.02.01,885.13
KOSPI,1996.01.31,878.82
KOSPI,1996.01.30,875.45
KOSPI,1996.01.29,873.15
KOSPI,1996.01.27,864.77
KOSPI,1996.01.26,867.38
KOSPI,1996.01.25,868.17
KOSPI,1996.01.24,865.55
KOSPI,1996.01.23,850.83
KOSPI,1996.01.22,842.80
KOSPI,1996.01.20,842.72
KOSPI,1996.01.19,848.07
KOSPI,1996.01.18,849.14
KOSPI,1996.01.17,857.06
KOSPI,1996.01.16,868.27
KOSPI,1996.01.15,865.46
KOSPI,1996.01.13,874.46
KOSPI,1996.01.12,878.64
KOSPI,1996.01.11,883.96
KOSPI,1996.01.10,885.77
KOSPI,1996.01.09,881.99
KOSPI,1996.01.08,866.81
KOSPI,1996.01.06,858.36
KOSPI,1996.01.05,856.62
KOSPI,1996.01.04,859.97
KOSPI,1996.01.03,888.85
KOSPI,1995.12.27,882.94
KOSPI,1995.12.26,876.37
KOSPI,1995.12.23,893.11
KOSPI,1995.12.22,894.67
KOSPI,1995.12.21,899.86
KOSPI,1995.12.20,892.04
KOSPI,1995.12.19,890.79
KOSPI,1995.12.18,867.18
KOSPI,1995.12.16,884.39
KOSPI,1995.12.15,899.55
KOSPI,1995.12.14,908.67
KOSPI,1995.12.13,929.46
KOSPI,1995.12.12,943.22
KOSPI,1995.12.11,947.75
KOSPI,1995.12.09,962.87
KOSPI,1995.12.08,958.62
KOSPI,1995.12.07,960.57
KOSPI,1995.12.06,954.61
KOSPI,1995.12.05,946.98
KOSPI,1995.12.04,934.95
KOSPI,1995.12.02,931.23
KOSPI,1995.12.01,939.00
KOSPI,1995.11.30,930.92
KOSPI,1995.11.29,948.31
KOSPI,1995.11.28,952.89
KOSPI,1995.11.27,949.23
KOSPI,1995.11.25,942.50
KOSPI,1995.11.24,944.85
KOSPI,1995.11.23,932.58
KOSPI,1995.11.22,921.03
KOSPI,1995.11.21,917.97
KOSPI,1995.11.20,931.64
KOSPI,1995.11.18,946.35
KOSPI,1995.11.17,952.37
KOSPI,1995.11.16,933.95
KOSPI,1995.11.15,937.04
KOSPI,1995.11.14,948.34
KOSPI,1995.11.13,954.04
KOSPI,1995.11.11,976.25
KOSPI,1995.11.10,965.95
KOSPI,1995.11.09,970.91
KOSPI,1995.11.08,980.84
KOSPI,1995.11.07,987.72
KOSPI,1995.11.06,992.77
KOSPI,1995.11.04,989.97
KOSPI,1995.11.03,989.74
KOSPI,1995.11.02,994.68
KOSPI,1995.11.01,997.52
KOSPI,1995.10.31,990.26
KOSPI,1995.10.30,982.87
KOSPI,1995.10.28,992.05
KOSPI,1995.10.27,"1,001.37"
KOSPI,1995.10.26,"1,001.15"
KOSPI,1995.10.25,997.88
KOSPI,1995.10.24,992.76
KOSPI,1995.10.23,976.39
KOSPI,1995.10.21,999.50
KOSPI,1995.10.20,994.89
KOSPI,1995.10.19,"1,000.22"
KOSPI,1995.10.18,"1,006.70"
KOSPI,1995.10.17,"1,005.78"
KOSPI,1995.10.16,"1,007.48"
KOSPI,1995.10.14,"1,016.77"
KOSPI,1995.10.13,"1,014.30"
KOSPI,1995.10.12,"1,016.66"
KOSPI,1995.10.11,"1,011.00"
KOSPI,1995.10.10,"1,004.16"
KOSPI,1995.10.09,"1,008.29"
KOSPI,1995.10.07,"1,003.40"
KOSPI,1995.10.06,"1,002.07"
KOSPI,1995.10.05,989.05
KOSPI,1995.10.04,982.89
KOSPI,1995.10.02,975.79
KOSPI,1995.09.30,982.65
KOSPI,1995.09.29,987.10
KOSPI,1995.09.28,985.88
KOSPI,1995.09.27,980.78
KOSPI,1995.09.26,983.82
KOSPI,1995.09.25,985.20
KOSPI,1995.09.23,991.33
KOSPI,1995.09.22,997.73
KOSPI,1995.09.21,"1,012.29"
KOSPI,1995.09.20,"1,009.47"
KOSPI,1995.09.19,992.57
KOSPI,1995.09.18,"1,000.21"
KOSPI,1995.09.16,995.57
KOSPI,1995.09.15,985.64
KOSPI,1995.09.14,965.72
KOSPI,1995.09.13,968.32
KOSPI,1995.09.12,952.28
KOSPI,1995.09.11,950.98
KOSPI,1995.09.07,953.81
KOSPI,1995.09.06,944.52
KOSPI,1995.09.05,928.96
KOSPI,1995.09.04,922.49
KOSPI,1995.09.02,918.82
KOSPI,1995.09.01,911.36
KOSPI,1995.08.31,914.06
KOSPI,1995.08.30,914.71
KOSPI,1995.08.29,916.46
KOSPI,1995.08.28,922.44
KOSPI,1995.08.26,921.69
KOSPI,1995.08.25,921.10
KOSPI,1995.08.24,927.82
KOSPI,1995.08.23,925.81
KOSPI,1995.08.22,917.79
KOSPI,1995.08.21,913.31
KOSPI,1995.08.19,911.88
KOSPI,1995.08.18,906.90
KOSPI,1995.08.17,902.82
KOSPI,1995.08.16,904.44
KOSPI,1995.08.14,908.69
KOSPI,1995.08.12,910.03
KOSPI,1995.08.11,914.23
KOSPI,1995.08.10,916.01
KOSPI,1995.08.09,924.41
KOSPI,1995.08.08,901.87
KOSPI,1995.08.07,907.84
KOSPI,1995.08.05,914.16
KOSPI,1995.08.04,917.47
KOSPI,1995.08.03,922.95
KOSPI,1995.08.02,935.70
KOSPI,1995.08.01,944.60
KOSPI,1995.07.31,933.57
KOSPI,1995.07.29,928.64
KOSPI,1995.07.28,932.82
KOSPI,1995.07.27,940.75
KOSPI,1995.07.26,945.99
KOSPI,1995.07.25,953.53
KOSPI,1995.07.24,965.36
KOSPI,1995.07.22,963.25
KOSPI,1995.07.21,964.56
KOSPI,1995.07.20,961.41
KOSPI,1995.07.19,950.11
KOSPI,1995.07.18,961.01
KOSPI,1995.07.15,966.48
KOSPI,1995.07.14,972.02
KOSPI,1995.07.13,977.29
KOSPI,1995.07.12,962.22
KOSPI,1995.07.11,959.99
KOSPI,1995.07.10,961.84
KOSPI,1995.07.08,946.98
KOSPI,1995.07.07,942.39
KOSPI,1995.07.06,914.95
KOSPI,1995.07.05,904.98
KOSPI,1995.07.04,907.68
KOSPI,1995.07.03,914.10
KOSPI,1995.07.01,909.59
KOSPI,1995.06.30,894.41
KOSPI,1995.06.29,883.90
KOSPI,1995.06.28,872.68
KOSPI,1995.06.26,868.77
KOSPI,1995.06.24,872.46
KOSPI,1995.06.23,871.96
KOSPI,1995.06.22,871.18
KOSPI,1995.06.21,878.82
KOSPI,1995.06.20,884.35
KOSPI,1995.06.19,886.31
KOSPI,1995.06.17,880.67
KOSPI,1995.06.16,879.24
KOSPI,1995.06.15,880.91
KOSPI,1995.06.14,886.56
KOSPI,1995.06.13,887.32
KOSPI,1995.06.12,884.40
KOSPI,1995.06.10,886.31
KOSPI,1995.06.09,886.83
KOSPI,1995.06.08,890.68
KOSPI,1995.06.07,899.36
KOSPI,1995.06.05,899.04
KOSPI,1995.06.03,890.08
KOSPI,1995.06.02,894.24
KOSPI,1995.06.01,891.43
KOSPI,1995.05.31,882.50
KOSPI,1995.05.30,881.80
KOSPI,1995.05.29,887.50
KOSPI,1995.05.27,847.09
KOSPI,1995.05.26,850.76
KOSPI,1995.05.25,862.18
KOSPI,1995.05.24,848.63
KOSPI,1995.05.23,856.89
KOSPI,1995.05.22,864.13
KOSPI,1995.05.20,875.68
KOSPI,1995.05.19,876.01
KOSPI,1995.05.18,880.40
KOSPI,1995.05.17,886.20
KOSPI,1995.05.16,885.33
KOSPI,1995.05.15,887.11
KOSPI,1995.05.13,890.11
KOSPI,1995.05.12,886.11
KOSPI,1995.05.11,884.79
KOSPI,1995.05.10,891.87
KOSPI,1995.05.09,903.01
KOSPI,1995.05.08,910.39
KOSPI,1995.05.06,918.46
KOSPI,1995.05.04,922.05
KOSPI,1995.05.03,920.73
KOSPI,1995.05.02,906.04
KOSPI,1995.04.29,897.00
KOSPI,1995.04.28,896.84
KOSPI,1995.04.27,893.88
KOSPI,1995.04.26,880.73
KOSPI,1995.04.25,878.78
KOSPI,1995.04.24,876.89
KOSPI,1995.04.22,891.84
KOSPI,1995.04.21,903.16
KOSPI,1995.04.20,908.73
KOSPI,1995.04.19,909.86
KOSPI,1995.04.18,917.06
KOSPI,1995.04.17,918.89
KOSPI,1995.04.15,911.41
KOSPI,1995.04.14,906.06
KOSPI,1995.04.13,891.20
KOSPI,1995.04.12,893.47
KOSPI,1995.04.11,893.27
KOSPI,1995.04.10,899.39
KOSPI,1995.04.08,908.89
KOSPI,1995.04.07,914.30
KOSPI,1995.04.06,905.78
KOSPI,1995.04.04,911.61
KOSPI,1995.04.03,922.53
KOSPI,1995.04.01,934.09
KOSPI,1995.03.31,931.78
KOSPI,1995.03.30,926.93
KOSPI,1995.03.29,936.44
KOSPI,1995.03.28,947.90
KOSPI,1995.03.27,953.84
KOSPI,1995.03.25,955.51
KOSPI,1995.03.24,953.62
KOSPI,1995.03.23,947.27
KOSPI,1995.03.22,941.77
KOSPI,1995.03.21,946.07
KOSPI,1995.03.20,956.87
KOSPI,1995.03.18,951.34
KOSPI,1995.03.17,952.25
KOSPI,1995.03.16,954.16
KOSPI,1995.03.15,953.71
KOSPI,1995.03.14,956.65
KOSPI,1995.03.13,953.16
KOSPI,1995.03.11,954.20
KOSPI,1995.03.10,944.37
KOSPI,1995.03.09,943.75
KOSPI,1995.03.08,940.08
KOSPI,1995.03.07,936.13
KOSPI,1995.03.06,933.44
KOSPI,1995.03.04,919.15
KOSPI,1995.03.03,907.96
KOSPI,1995.03.02,903.42
KOSPI,1995.02.28,885.69
KOSPI,1995.02.27,894.60
KOSPI,1995.02.25,912.60
KOSPI,1995.02.24,892.89
KOSPI,1995.02.23,907.86
KOSPI,1995.02.22,919.48
KOSPI,1995.02.21,917.75
KOSPI,1995.02.20,929.23
KOSPI,1995.02.18,909.44
KOSPI,1995.02.17,910.22
KOSPI,1995.02.16,923.49
KOSPI,1995.02.15,926.09
KOSPI,1995.02.14,941.49
KOSPI,1995.02.13,957.10
KOSPI,1995.02.11,953.71
KOSPI,1995.02.10,955.31
KOSPI,1995.02.09,963.77
KOSPI,1995.02.08,958.35
KOSPI,1995.02.07,942.52
KOSPI,1995.02.06,945.27
KOSPI,1995.02.04,951.88
KOSPI,1995.02.03,940.64
KOSPI,1995.02.02,943.35
KOSPI,1995.01.28,925.56
KOSPI,1995.01.27,907.05
KOSPI,1995.01.26,927.85
KOSPI,1995.01.25,916.85
KOSPI,1995.01.24,916.83
KOSPI,1995.01.23,935.38
KOSPI,1995.01.21,955.11
KOSPI,1995.01.20,973.06
KOSPI,1995.01.19,974.90
KOSPI,1995.01.18,966.66
KOSPI,1995.01.17,956.96
KOSPI,1995.01.16,957.88
KOSPI,1995.01.14,969.56
KOSPI,1995.01.13,976.59
KOSPI,1995.01.12,"1,000.77"
KOSPI,1995.01.11,999.08
KOSPI,1995.01.10,993.44
KOSPI,1995.01.09,998.32
KOSPI,1995.01.07,988.80
KOSPI,1995.01.06,975.32
KOSPI,1995.01.05,976.06
KOSPI,1995.01.04,997.01
KOSPI,1995.01.03,"1,013.57"
KOSPI,1994.12.28,"1,027.37"
KOSPI,1994.12.27,"1,025.33"
KOSPI,1994.12.26,"1,024.60"
KOSPI,1994.12.24,"1,035.82"
KOSPI,1994.12.23,"1,040.55"
KOSPI,1994.12.22,"1,040.20"
KOSPI,1994.12.21,"1,026.86"
KOSPI,1994.12.20,"1,023.99"
KOSPI,1994.12.19,"1,028.62"
KOSPI,1994.12.17,"1,036.54"
KOSPI,1994.12.16,"1,036.76"
KOSPI,1994.12.15,"1,027.87"
KOSPI,1994.12.14,"1,026.62"
KOSPI,1994.12.13,"1,025.89"
KOSPI,1994.12.12,"1,042.78"
KOSPI,1994.12.10,"1,033.27"
KOSPI,1994.12.09,"1,037.67"
KOSPI,1994.12.08,"1,053.70"
KOSPI,1994.12.07,"1,068.93"
KOSPI,1994.12.06,"1,075.01"
KOSPI,1994.12.05,"1,065.03"
KOSPI,1994.12.03,"1,054.03"
KOSPI,1994.12.02,"1,053.63"
KOSPI,1994.12.01,"1,066.21"
KOSPI,1994.11.30,"1,074.41"
KOSPI,1994.11.29,"1,081.26"
KOSPI,1994.11.28,"1,069.48"
KOSPI,1994.11.26,"1,081.45"
KOSPI,1994.11.25,"1,079.34"
KOSPI,1994.11.24,"1,085.16"
KOSPI,1994.11.23,"1,095.97"
KOSPI,1994.11.22,"1,106.70"
KOSPI,1994.11.21,"1,117.08"
KOSPI,1994.11.19,"1,117.58"
KOSPI,1994.11.18,"1,118.44"
KOSPI,1994.11.17,"1,120.63"
KOSPI,1994.11.16,"1,118.75"
KOSPI,1994.11.15,"1,125.80"
KOSPI,1994.11.14,"1,128.57"
KOSPI,1994.11.12,"1,116.23"
KOSPI,1994.11.11,"1,122.57"
KOSPI,1994.11.10,"1,126.87"
KOSPI,1994.11.09,"1,138.39"
KOSPI,1994.11.08,"1,138.75"
KOSPI,1994.11.07,"1,132.99"
KOSPI,1994.11.05,"1,125.01"
KOSPI,1994.11.04,"1,119.52"
KOSPI,1994.11.03,"1,117.73"
KOSPI,1994.11.02,"1,105.74"
KOSPI,1994.11.01,"1,108.43"
KOSPI,1994.10.31,"1,105.62"
KOSPI,1994.10.29,"1,098.26"
KOSPI,1994.10.28,"1,082.58"
KOSPI,1994.10.27,"1,084.71"
KOSPI,1994.10.26,"1,092.03"
KOSPI,1994.10.25,"1,091.02"
KOSPI,1994.10.24,"1,081.15"
KOSPI,1994.10.22,"1,088.90"
KOSPI,1994.10.21,"1,095.32"
KOSPI,1994.10.20,"1,088.77"
KOSPI,1994.10.19,"1,094.76"
KOSPI,1994.10.18,"1,113.29"
KOSPI,1994.10.17,"1,109.87"
KOSPI,1994.10.15,"1,096.48"
KOSPI,1994.10.14,"1,103.37"
KOSPI,1994.10.13,"1,096.54"
KOSPI,1994.10.12,"1,089.66"
KOSPI,1994.10.11,"1,078.66"
KOSPI,1994.10.10,"1,068.68"
KOSPI,1994.10.08,"1,061.96"
KOSPI,1994.10.07,"1,065.84"
KOSPI,1994.10.06,"1,069.93"
KOSPI,1994.10.05,"1,057.29"
KOSPI,1994.10.04,"1,064.64"
KOSPI,1994.10.01,"1,054.23"
KOSPI,1994.09.30,"1,050.51"
KOSPI,1994.09.29,"1,037.55"
KOSPI,1994.09.28,"1,039.79"
KOSPI,1994.09.27,"1,052.01"
KOSPI,1994.09.26,"1,045.12"
KOSPI,1994.09.24,"1,037.41"
KOSPI,1994.09.23,"1,030.99"
KOSPI,1994.09.22,"1,034.01"
KOSPI,1994.09.17,"1,023.61"
KOSPI,1994.09.16,"1,000.80"
KOSPI,1994.09.15,988.75
KOSPI,1994.09.14,999.36
KOSPI,1994.09.13,995.38
KOSPI,1994.09.12,995.70
KOSPI,1994.09.10,986.52
KOSPI,1994.09.09,984.80
KOSPI,1994.09.08,991.44
KOSPI,1994.09.07,972.68
KOSPI,1994.09.06,977.50
KOSPI,1994.09.05,969.61
KOSPI,1994.09.03,947.88
KOSPI,1994.09.02,944.52
KOSPI,1994.09.01,949.23
KOSPI,1994.08.31,944.23
KOSPI,1994.08.30,939.85
KOSPI,1994.08.29,936.01
KOSPI,1994.08.27,941.18
KOSPI,1994.08.26,951.38
KOSPI,1994.08.25,945.41
KOSPI,1994.08.24,943.64
KOSPI,1994.08.23,951.51
KOSPI,1994.08.22,962.96
KOSPI,1994.08.20,947.06
KOSPI,1994.08.19,943.23
KOSPI,1994.08.18,946.48
KOSPI,1994.08.17,942.96
KOSPI,1994.08.16,939.90
KOSPI,1994.08.13,944.61
KOSPI,1994.08.12,945.74
KOSPI,1994.08.11,939.19
KOSPI,1994.08.10,930.21
KOSPI,1994.08.09,917.50
KOSPI,1994.08.08,919.76
KOSPI,1994.08.06,932.17
KOSPI,1994.08.05,935.82
KOSPI,1994.08.04,927.49
KOSPI,1994.08.03,923.47
KOSPI,1994.08.02,927.55
KOSPI,1994.08.01,932.69
KOSPI,1994.07.30,927.97
KOSPI,1994.07.29,933.66
KOSPI,1994.07.28,926.20
KOSPI,1994.07.27,934.22
KOSPI,1994.07.26,935.20
KOSPI,1994.07.25,939.12
KOSPI,1994.07.23,950.58
KOSPI,1994.07.22,939.08
KOSPI,1994.07.21,935.35
KOSPI,1994.07.20,936.67
KOSPI,1994.07.19,939.05
KOSPI,1994.07.18,944.80
KOSPI,1994.07.16,949.73
KOSPI,1994.07.15,950.24
KOSPI,1994.07.14,958.72
KOSPI,1994.07.13,961.97
KOSPI,1994.07.12,960.59
KOSPI,1994.07.11,948.84
KOSPI,1994.07.09,956.38
KOSPI,1994.07.08,948.96
KOSPI,1994.07.07,945.71
KOSPI,1994.07.06,953.48
KOSPI,1994.07.05,960.49
KOSPI,1994.07.04,951.23
KOSPI,1994.07.02,938.30
KOSPI,1994.07.01,934.59
KOSPI,1994.06.30,933.36
KOSPI,1994.06.29,933.96
KOSPI,1994.06.28,923.61
KOSPI,1994.06.27,931.04
KOSPI,1994.06.25,919.96
KOSPI,1994.06.24,929.45
KOSPI,1994.06.23,935.57
KOSPI,1994.06.22,936.39
KOSPI,1994.06.21,936.83
KOSPI,1994.06.20,942.50
KOSPI,1994.06.18,926.19
KOSPI,1994.06.17,918.54
KOSPI,1994.06.16,901.08
KOSPI,1994.06.15,890.92
KOSPI,1994.06.14,903.72
KOSPI,1994.06.13,923.24
KOSPI,1994.06.11,918.60
KOSPI,1994.06.10,928.94
KOSPI,1994.06.09,935.79
KOSPI,1994.06.08,933.02
KOSPI,1994.06.07,921.72
KOSPI,1994.06.04,930.26
KOSPI,1994.06.03,942.43
KOSPI,1994.06.02,937.43
KOSPI,1994.06.01,932.77
KOSPI,1994.05.31,939.49
KOSPI,1994.05.30,945.64
KOSPI,1994.05.28,951.96
KOSPI,1994.05.27,953.86
KOSPI,1994.05.26,950.76
KOSPI,1994.05.25,943.92
KOSPI,1994.05.24,945.89
KOSPI,1994.05.23,945.50
KOSPI,1994.05.21,946.19
KOSPI,1994.05.20,948.50
KOSPI,1994.05.19,951.73
KOSPI,1994.05.17,946.87
KOSPI,1994.05.16,941.66
KOSPI,1994.05.14,942.38
KOSPI,1994.05.13,950.45
KOSPI,1994.05.12,952.45
KOSPI,1994.05.11,948.91
KOSPI,1994.05.10,947.40
KOSPI,1994.05.09,940.15
KOSPI,1994.05.07,936.41
KOSPI,1994.05.06,927.84
KOSPI,1994.05.04,922.33
KOSPI,1994.05.03,917.55
KOSPI,1994.05.02,919.26
KOSPI,1994.04.30,908.72
KOSPI,1994.04.29,900.14
KOSPI,1994.04.28,909.39
KOSPI,1994.04.27,897.43
KOSPI,1994.04.26,887.64
KOSPI,1994.04.25,892.70
KOSPI,1994.04.23,892.73
KOSPI,1994.04.22,884.85
KOSPI,1994.04.21,881.97
KOSPI,1994.04.20,880.84
KOSPI,1994.04.19,885.85
KOSPI,1994.04.18,892.15
KOSPI,1994.04.16,893.76
KOSPI,1994.04.15,889.48
KOSPI,1994.04.14,883.52
KOSPI,1994.04.13,882.33
KOSPI,1994.04.12,880.87
KOSPI,1994.04.11,894.47
KOSPI,1994.04.09,883.42
KOSPI,1994.04.08,872.53
KOSPI,1994.04.07,863.36
KOSPI,1994.04.06,863.04
KOSPI,1994.04.04,860.47
KOSPI,1994.04.02,855.37
KOSPI,1994.04.01,862.61
KOSPI,1994.03.31,867.22
KOSPI,1994.03.30,865.68
KOSPI,1994.03.29,875.62
KOSPI,1994.03.28,883.24
KOSPI,1994.03.26,872.68
KOSPI,1994.03.25,868.03
KOSPI,1994.03.24,875.72
KOSPI,1994.03.23,879.78
KOSPI,1994.03.22,877.95
KOSPI,1994.03.21,885.65
KOSPI,1994.03.19,893.99
KOSPI,1994.03.18,893.07
KOSPI,1994.03.17,898.56
KOSPI,1994.03.16,906.53
KOSPI,1994.03.15,911.43
KOSPI,1994.03.14,912.83
KOSPI,1994.03.12,903.42
KOSPI,1994.03.11,901.87
KOSPI,1994.03.10,878.58
KOSPI,1994.03.09,877.85
KOSPI,1994.03.08,884.85
KOSPI,1994.03.07,895.62
KOSPI,1994.03.05,902.77
KOSPI,1994.03.04,896.55
KOSPI,1994.03.03,902.16
KOSPI,1994.03.02,906.66
KOSPI,1994.02.28,918.88
KOSPI,1994.02.26,926.31
KOSPI,1994.02.25,919.76
KOSPI,1994.02.24,932.15
